fossil_id,description,object_name,period,taxonomy,url,local_path
7001,Fossilised footprints attributed to Cheirotherium in Triassic sandstone from Grinshill quarry,Cheirotherium,Triassic Period,Cheirotherium sp.,https://data.nhm.ac.uk/media/ludlow:G.03853.jpg,images/7001_Triassic_Period_Cheirotherium.jpg
8255,"Fossilised remains of numerous Silurian graptolites, Pristiograptus sp., in a split and fractured nodule. Found in South Shropshire.",Graptolite,Silurian Period,Pristiograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.14730.jpg,images/8255_Silurian_Period_Graptolite.jpg
7049,"A fossilised internal mould of a strongly inequilateral valve of the Silurian bivalve, Modiolopsis laevis. Found at Upper Millichope.",BIVALVE,Silurian Period,Modiolopsis laevis,https://data.nhm.ac.uk/media/ludlow:G.04198.jpg,images/7049_Silurian_Period_BIVALVE.jpg
8201,"A fossilised leaf of a Carboniferous seed fern, Neuropteris sp. Collected from the Coal Measures.",Plant,Carboniferous Period,Neuropteris sp.,https://data.nhm.ac.uk/media/ludlow:G.14405.003.jpg,images/8201_Carboniferous_Period_Plant.jpg
7095,"Silurian brachiopod Resserella elegantula, found at Buildwas.",Brachiopod,Silurian Period,Resserella elegantula,https://data.nhm.ac.uk/media/ludlow:G.04634.jpg,images/7095_Silurian_Period_Brachiopod.jpg
7024,Fossilised shell remains of the Silurian gastropod Liospira sp.,Gastropod,Silurian Period,Liospira sp.,https://data.nhm.ac.uk/media/ludlow:G.03994.jpg,images/7024_Silurian_Period_Gastropod.jpg
8270,"Fossilised fragments of the Silurian Graptolite Pristiograptus sp. Found at Leintwardine, Herefordshire",Graptolite,Silurian Period,Pristiograptus sp.,https://data.nhm.ac.uk/media/ludlow:G.14799.jpg,images/8270_Silurian_Period_Graptolite.jpg
7065,"Fossilised remains of part of the Devonian plant, Parka decipiens, showing a reticulate structure. Found at Morville. Mounted on card.",Plant,Devonian Period,Parka decipiens,https://data.nhm.ac.uk/media/ludlow:G.04323.jpg,images/7065_Devonian_Period_Plant.jpg
7225,"Fossilised remains of a fern frond. Found at Longden Common, Shropshire.",Plant,Carboniferous Period,Indeterminate Fern,https://data.nhm.ac.uk/media/ludlow:G.06209.jpg,images/7225_Carboniferous_Period_Plant.jpg
7098,"Fossilised remains of the Silurian brachiopod Kirkidium knightii. Found by Bayliss, J. at Haye Park near Ludlow",Brachiopod,Silurian Period,Kirkidium knightii,https://data.nhm.ac.uk/media/ludlow:G.04698.001.jpg,images/7098_Silurian_Period_Brachiopod.jpg
7026,"Fossilised shell remains of Silurian gastropod Cyclonema cirrhosa found at Sunnyhill Quarry near Ludlow, Shropshire",Gastropod,Silurian Period,Cyclonema cirrhosa,https://data.nhm.ac.uk/media/ludlow:G.04013.jpg,images/7026_Silurian_Period_Gastropod.jpg
7091,"Internal mould of the valve of an Ordovician brachiopod, Dolerorthis sp.",Brachiopod,Ordovician Period,Dolerorthis sp.,https://data.nhm.ac.uk/media/ludlow:G.04581.jpg,images/7091_Ordovician_Period_Brachiopod.jpg
7237,Fossilised remains of the Silurian brachiopod Lingula lewisi.,Brachiopod,Silurian Period,Lingula lewisi,https://data.nhm.ac.uk/media/ludlow:G.06242.002.jpg,images/7237_Silurian_Period_Brachiopod.jpg
7119,"Fossilised remains of the Silurian gastropod Poleumita sp. found at Mary Knoll, Whitcliffe, Ludlow.",Gastropod,Silurian Period,Poleumita sp.,https://data.nhm.ac.uk/media/ludlow:G.04910.jpg,images/7119_Silurian_Period_Gastropod.jpg
7054,Fossilized remains of Tesseraspis sp.,Fish,Devonian Period,Tesseraspis sp.,https://data.nhm.ac.uk/media/ludlow:G.04250.002.jpg,images/7054_Devonian_Period_Fish.jpg
8329,"Fossilised fragment of a jaw with teeth from an extinct animal species. Found in the Siwalik Hills, India.",Animal; Jaw,Cenozoic Era,Animalia,https://data.nhm.ac.uk/media/ludlow:G.15196.jpg,images/8329_Cenozoic_Era_Animal;_Jaw.jpg
7115,"Fossilised remains of cephalon of the Silurian trilobite, Dalmanites caudatus, showing glabella and right genal spine. Found in Sunken Road, Burrington.",Trilobite,Silurian Period,Dalmanites caudatus,https://data.nhm.ac.uk/media/ludlow:G.04893.jpg,images/7115_Silurian_Period_Trilobite.jpg
7252,Fossilised remains of Silurian plant fragments.,Plant,Silurian Period,Plantae,https://data.nhm.ac.uk/media/ludlow:G.06375.001a.jpg,images/7252_Silurian_Period_Plant.jpg
7638,"Fossilised fragments of Silurian gastropods, Platyschisma helicites. Found in South Shropshire.",Gastropod,Silurian Period,Platyschisma helicites,https://data.nhm.ac.uk/media/ludlow:G.09483.jpg,images/7638_Silurian_Period_Gastropod.jpg
7076,"Much Wenlock Limestone assemblage containing parts of Silurian Coenites sp.?, Coenites intertextus, Syringopora sp, Anastrophia deflexa?, Atrypa sp?. and Encrinurus sp.?. Found at Wrens Nest, Dudley.",Assemblage,Silurian Period,Coenites sp.; Coenites intertextus; Syringopora sp.; Anastrophia deflexa; Atrypa sp.; Encrinurus sp.,https://data.nhm.ac.uk/media/ludlow:G.04456.jpg,images/7076_Silurian_Period_Assemblage.jpg
7215,Fossilised remains of Devonian fish Dipterus valenciennesi,Fish,Devonian Period,Dipterus valenciennesi,https://data.nhm.ac.uk/media/ludlow:G.06155.jpg,images/7215_Devonian_Period_Fish.jpg
7127,"Part of a Silurian fossil brachiopod, Atrypa reticularis found at Dow, End Walsall",Brachiopod,Silurian Period,Atrypa reticularis,https://data.nhm.ac.uk/media/ludlow:G.04947.003.jpg,images/7127_Silurian_Period_Brachiopod.jpg
8208,"Fossilised remains of a Carboniferous pteridosperm, Alethopteris sp.  Part and counterpart with G14432.001.",Plant,Carboniferous Period,Alethopteris sp.,https://data.nhm.ac.uk/media/ludlow:G.14432.001-2.jpg,images/8208_Carboniferous_Period_Plant.jpg
8192,"Fossilised remains of a leaf stem of the Carboniferous pteridosperm, Neuropteris sp. Collected from the Coal Measures.",Plant,Carboniferous Period,Neuropteris sp.,https://data.nhm.ac.uk/media/ludlow:G.14374.jpg,images/8192_Carboniferous_Period_Plant.jpg
7096,Fossilised valves of the Ordovician brachiopod Heterorthis alternata.,Brachiopod,Ordovician Period,Heterorthis alternata,https://data.nhm.ac.uk/media/ludlow:G.04651.jpg,images/7096_Ordovician_Period_Brachiopod.jpg
7240,"Assemblage of Silurian fossil brachiopods. Protochonetes ludloviensis, Salopina lunata and Microsphaeridiorhynchia nucula found on Whitcliffe.",Brachiopod,Silurian Period,Protochonetes ludloviensis; Salopina lunata; Microsphaeridiorhynchia nucula,https://data.nhm.ac.uk/media/ludlow:G.06251.jpg,images/7240_Silurian_Period_Brachiopod.jpg
7157,"Fragment of the phragmocone of the Silurian cephalopod, Dawsonoceras annulatum. Showing partial septal surface.",Cephalopod,Silurian Period,Dawsonoceras annulatum,https://data.nhm.ac.uk/media/ludlow:G.05396a.jpg,images/7157_Silurian_Period_Cephalopod.jpg
7271,"Fossilised shell fragments of the Ordovician gastropod Bellerophon perturbatus found at Shelve, Shropshire.",Gastropod,Ordovician Period,Bellerophon perturbatus,https://data.nhm.ac.uk/media/ludlow:G.06549.jpg,images/7271_Ordovician_Period_Gastropod.jpg
8216,"Fossilised remains of the leaf whorl of the Carboniferous horsetail plant, Annularia stellata. Found in Shropshire.",Plant,Carboniferous Period,Annularia stellata,https://data.nhm.ac.uk/media/ludlow:G.14478.jpg,images/8216_Carboniferous_Period_Plant.jpg
7104,Fossilised shell remains of the Silurian brachiopods Amphistrophia funiculata (1) and Atrypa reticularis (2).,Brachiopod,Silurian Period,Amphistrophia funiculata; Atrypa reticularis,https://data.nhm.ac.uk/media/ludlow:G.04751.jpg,images/7104_Silurian_Period_Brachiopod.jpg
7242,Fossilised remains of the ventral head shield of the fish Phialaspis symondsi. Found at Devil's Hole.,Fish,Devonian Period,Phialaspis symondsi,https://data.nhm.ac.uk/media/ludlow:G.06265.jpg,images/7242_Devonian_Period_Fish.jpg
7158,"Part of the ribbed phragmocone of the Silurian cephalopod, Dawsonoceras annulatum.",Cephalopod,Silurian Period,Dawsonoceras annulatum,https://data.nhm.ac.uk/media/ludlow:G.05397b.jpg,images/7158_Silurian_Period_Cephalopod.jpg
8227,"Fossilised remains of Upper Carboniferous plants including Stigmaria rootlets, in water-worn ironstone nodules. Found at Sharpness Point, Tynemouth.",Plant,Carboniferous Period,Stigmaria sp.,https://data.nhm.ac.uk/media/ludlow:G.14530.001.jpg,images/8227_Carboniferous_Period_Plant.jpg
7109,Fossilised shell remains of the Silurian brachiopod Leptostrophia filosa found  at Bringewood Chase.,Brachiopod,Silurian Period,Leptostrophia filosa,https://data.nhm.ac.uk/media/ludlow:G.04780.jpg,images/7109_Silurian_Period_Brachiopod.jpg
7292,Fossilized remains of the Devonian jawless fish Pteraspis leathensis found at Meadowley Wood.,Fish,Devonian Period,Pteraspis leathensis,https://data.nhm.ac.uk/media/ludlow:G.06722.jpg,images/7292_Devonian_Period_Fish.jpg
7159,"Fragment of the phragmocone of the Silurian orthocone cephalopod, Kionoceras filosum. Found in the wall of a building in Leintwardine.",Cephalopod,Silurian Period,Kionoceras filosum,https://data.nhm.ac.uk/media/ludlow:G.05401.jpg,images/7159_Silurian_Period_Cephalopod.jpg
7273,Fossilised remains of the cutwater spine of a Devonian Acanthodian fish found at Aston Hill Wood.,Fish,Devonian Period,Acanthodii,https://data.nhm.ac.uk/media/ludlow:G.06581.jpg,images/7273_Devonian_Period_Fish.jpg
8233,"A series of complete and incomplete Jurassic ammonites, of the  Dactylioceras sp. The shells are serpenticone and evolute and in some examples show ribs which bifurcate across the venter.",AMMONITE,Jurassic Period,Dactylioceras sp.,https://data.nhm.ac.uk/media/ludlow:G.14576.jpg,images/8233_Jurassic_Period_AMMONITE.jpg
7132,"Fossilised remains of the Ordovician crinoid Iocrinus shelvensis. Includes upper part of stem, calyx and arms. Found by Norton, W.J. near Meadowtown, Shropshire.",Crinoid,Ordovician Period,Iocrinus shelvensis,https://data.nhm.ac.uk/media/ludlow:G.05000.001.jpg,images/7132_Ordovician_Period_Crinoid.jpg
7305,"Fossilised remains of phragmocone of the Silurian orthocone cephalopod, Orthoceras bullatum showing septal divisions in the septal wall. Found in Ludlow.",Cephalopod,Silurian Period,Orthoceras bullatum,https://data.nhm.ac.uk/media/ludlow:G.06818a.jpg,images/7305_Silurian_Period_Cephalopod.jpg
7260,"Abdomen of Silurian Phyllocarid, Ceratiocaris papilio.",Phyllocarid,Silurian Period,Ceratiocaris papilio,https://data.nhm.ac.uk/media/ludlow:G.06433a.jpg,images/7260_Silurian_Period_Phyllocarid.jpg
8276,Fossilised remains of the Silurian graptolite Neodiversograptus nilssoni. Locality unknown.,Graptolite,Silurian Period,Neodiversograptus nilssoni,https://data.nhm.ac.uk/media/ludlow:G.14826.jpg,images/8276_Silurian_Period_Graptolite.jpg
8234,"A fossilised impression of a plant root of the Carboniferous lycopod, Stigmaria sp. Circular scars mark the position of former rhizoids. Collected from the Lower Coal Measures.",Plant,Carboniferous Period,Stigmaria sp.,https://data.nhm.ac.uk/media/ludlow:G.14581.jpg,images/8234_Carboniferous_Period_Plant.jpg
7164,Fragment of phragmocone of a Cyrtoceras sp. cephalopod fossil.,Cephalopod,Silurian Period,Cyrtoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.05427.jpg,images/7164_Silurian_Period_Cephalopod.jpg
7306,"Fossilised fragments of the Ordovician bivalve Modiolopsis orbicularis found at Wistanstow, Shropshire.",BIVALVE,Ordovician Period,Modiolopsis orbicularis,https://data.nhm.ac.uk/media/ludlow:G.06843a.jpg,images/7306_Ordovician_Period_BIVALVE.jpg
7304,"Slab containing the fossilised remains of the Ordovician trilobites, Cnemidopyge nuda and Ogygiocarella debuchi. Found nr Pen-y-bont, Radnorshire.",Trilobite,Ordovician Period,Cnemidopyge nuda; Ogygiocarella debuchi,https://data.nhm.ac.uk/media/ludlow:G.06796a.jpg,images/7304_Ordovician_Period_Trilobite.jpg
8300,"Fossilised fragment of the distal end of femur belonging to an extinct species of Bison. The upper shaft is missing. Found in the Siwalik Hills, India. An original label is attached to the shaft of the bone.",Bison; Femur,Cenozoic Era,Bison; Bovidae,https://data.nhm.ac.uk/media/ludlow:G.15143.jpg,images/8300_Cenozoic_Era_Bison;_Femur.jpg
8235,"Fossilised remains of Carboniferous plant root, Stigmaria, the giant club moss. Found at Woodhouse Colliery.",Plant,Carboniferous Period,Stigmaria sp.,https://data.nhm.ac.uk/media/ludlow:G.14584.jpg,images/8235_Carboniferous_Period_Plant.jpg
7166,"Silurian fossil cephalopod, Gomphoceras sp. from Mocktree, Leintwardine. Internal mould rounded in shape with visible chambers.",Cephalopod,Silurian Period,Gomphoceras sp.,https://data.nhm.ac.uk/media/ludlow:G.05435.jpg,images/7166_Silurian_Period_Cephalopod.jpg
7332,"Fossilised remains of the Ordovician trilobite Ogygiocarella debuchi found by Shuker, B. at Lower Farm, Betton.",Trilobite,Ordovician Period,Ogygiocarella debuchi,https://data.nhm.ac.uk/media/ludlow:G.07125.jpg,images/7332_Ordovician_Period_Trilobite.jpg
7313,"Fossilised shell remains of the Silurian bivalve Pterinea sp. found in the garden of St. Laurence School, Ludlow.",BIVALVE,Silurian Period,Pterinea sp.,https://data.nhm.ac.uk/media/ludlow:G.06889a.jpg,images/7313_Silurian_Period_BIVALVE.jpg
7294,Fossilised remains of imprint of fish scales of Palaeoniscum freieslebenisis on permian rock. Found in Durham County.,Fish,Permian Period,Palaeoniscum freieslebenensis,https://data.nhm.ac.uk/media/ludlow:G.06744.jpg,images/7294_Permian_Period_Fish.jpg
8240,"Fossilised remains of water-worn and rounded specimen containing numerous remains of  Ordovician cricoconarida, Tentaculites sp. Found at Bromfield.",Cricoconarida,Ordovician Period,Tentaculites anglicus,https://data.nhm.ac.uk/media/ludlow:G.14606.jpg,images/8240_Ordovician_Period_Cricoconarida.jpg
7181,Fossilised remains of complete specimen of the Ordovician trilobite Elrathia kingi.,Trilobite,Ordovician Period,Elrathia kingii,https://data.nhm.ac.uk/media/ludlow:G.05621.jpg,images/7181_Ordovician_Period_Trilobite.jpg
7341,"Fossilised remains of pygidium of the Silurian trilobite, Dalmanites myops. Held within a matrix which includes bryozoa and brachiopod fragments.",Trilobite,Silurian Period,Dalmanites myops,https://data.nhm.ac.uk/media/ludlow:G.07310.jpg,images/7341_Silurian_Period_Trilobite.jpg
7324,"Fossilised remains of pygidium of the Silurian trilobite Dalmanites caudatus found at Sunken Lane, Burrington.",Trilobite,Silurian Period,Dalmanites caudatus,https://data.nhm.ac.uk/media/ludlow:G.07021.jpg,images/7324_Silurian_Period_Trilobite.jpg
8343,Fossilised remains of the cranium of an extinct type of rhinoceros. Though almost complete the cranium has been slightly squashed during preservation as viewed from the front. Found in the Siwalik Hills of India.,Rhinoceros; Cranium,Cenozoic Era,Rhinocerotidae,https://data.nhm.ac.uk/media/ludlow:G.15225a.jpg,images/8343_Cenozoic_Era_Rhinoceros;_Cranium.jpg
8245,"Fossilised remains of an Ordovician polyzoan. Found by Norton, W. J. at Soudley.",Polyzoan,Ordovician Period,,https://data.nhm.ac.uk/media/ludlow:G.14652.jpg,images/8245_Ordovician_Period_Polyzoan.jpg
7184,Fossilised remains of the Cambrian trilobite Olenus gibbosus found in North Wales.,Trilobite,Cambrian Period,Olenus gibbosus,https://data.nhm.ac.uk/media/ludlow:G.05634a.jpg,images/7184_Cambrian_Period_Trilobite.jpg
7357,"Fossilised remains of the Carboniferous articulate brachiopod, Productus castatus",Brachiopod,Carboniferous Period,Productus castatus,https://data.nhm.ac.uk/media/ludlow:G.07518.001.jpg,images/7357_Carboniferous_Period_Brachiopod.jpg
8193,Fossilised remains of Neuropteris sp. leaves. Found in the East Shropshire Coalfield.,Pteridosperm,Carboniferous Period,Neuropteris sp.,https://data.nhm.ac.uk/media/ludlow:G.14379.jpg,images/8193_Carboniferous_Period_Pteridosperm.jpg
8345,Fossilised remains of the left hand lower jaw of an extinct type of elephan. Found in the Siwalik Hills of India. A white rectangular area where original paper label was attached is visible on one side.,Elephant; Jaw,Cenozoic Era,Elephantidae,https://data.nhm.ac.uk/media/ludlow:G.15228a.jpg,images/8345_Cenozoic_Era_Elephant;_Jaw.jpg
8259,Fossilised remains of the Silurian graptolite Monograptus priodon. Found at Bishop's Castle.,Graptolite,Silurian Period,Monograptus priodon,https://data.nhm.ac.uk/media/ludlow:G.14743.jpg,images/8259_Silurian_Period_Graptolite.jpg
7186,Near complete specimen of the Ordovician trilobite Ogygiocarella debuchi showing a good example of the hypostome. Found in the Llandrindod area.,Trilobite,Ordovician Period,Ogygiocarella debuchi,https://data.nhm.ac.uk/media/ludlow:G.05694.jpg,images/7186_Ordovician_Period_Trilobite.jpg
7373,"A polished section of Carboniferous 'Encrinital Marble', showing fragments of indeterminate crinoid stems and ossicles. Found in Derbyshire.",Crinoid,Carboniferous Period,CRINOIDEA,https://data.nhm.ac.uk/media/ludlow:G.07727.jpg,images/7373_Carboniferous_Period_Crinoid.jpg
8243,"Sandstone containing the fragmentary fossilised remains of Ordovician cricoconarida,  brachiopods and trilobites. Found at Marshbrook.",Cricoconarida,Ordovician Period,Tentaculites anglicus; Strophomena grandis; Dalmanella sp.; Trinucleus sp.,https://data.nhm.ac.uk/media/ludlow:G.14635.jpg,images/8243_Ordovician_Period_Cricoconarida.jpg
7320,"Fossilised shell remains showing the cast and mould of the Silurian bivalve Fuchsella amygdalina found at Whitcliffe, Ludlow.",BIVALVE,Silurian Period,Fuchsella amygdalina,https://data.nhm.ac.uk/media/ludlow:G.06984b.jpg,images/7320_Silurian_Period_BIVALVE.jpg
